,ID,Predicted Price
806,2267,290000
807,2268,320000
808,2269,152000
809,2270,213000
810,2271,167000
811,2272,190000
812,2273,162500
813,2274,167900
814,2275,143000
815,2276,175500
816,2277,155000
817,2278,140000
818,2279,130000
819,2280,124500
820,2281,181000
821,2282,181000
822,2283,113000
823,2284,113000
824,2285,140000
825,2286,100000
826,2287,337500
827,2288,147000
828,2289,440000
829,2290,402861
830,2291,361919
831,2292,315000
832,2293,611657
833,2294,380000
834,2295,385000
835,2296,233230
836,2297,426000
837,2298,320000
838,2299,285000
839,2300,237000
840,2301,275000
841,2302,220000
842,2303,200000
843,2304,225000
844,2305,196000
845,2306,196000
846,2307,194700
847,2308,209500
848,2309,277500
849,2310,254000
850,2311,171750
851,2312,155835
852,2313,178900
853,2314,156932
854,2315,179540
855,2316,156932
856,2317,173000
857,2318,179540
858,2319,179540
859,2320,176485
860,2321,234000
861,2322,159895
862,2323,190000
863,2324,180000
864,2325,176485
865,2326,170000
866,2327,219500
867,2328,215000
868,2329,173000
869,2330,172400
870,2331,315000
871,2332,290000
872,2333,290000
873,2334,248000
874,2335,290000
875,2336,290000
876,2337,250580
877,2338,244600
878,2339,176432
879,2340,385000
880,2341,213000
881,2342,214000
882,2343,232000
883,2344,190000
884,2345,213500
885,2346,250580
886,2347,250580
887,2348,227875
888,2349,155835
889,2350,339750
890,2351,208900
891,2352,232000
892,2353,317000
893,2354,147000
894,2355,84500
895,2356,155000
896,2357,190000
897,2358,175900
898,2359,120000
899,2360,112500
900,2361,132500
901,2362,268000
902,2363,135000
903,2364,197500
904,2365,196000
905,2366,199900
906,2367,199900
907,2368,208900
908,2369,199900
909,2370,179400
910,2371,177500
911,2372,176000
912,2373,250000
913,2374,226000
914,2375,324000
915,2376,350000
916,2377,278000
917,2378,140000
918,2379,235000
919,2380,127000
920,2381,175500
921,2382,160000
922,2383,213000
923,2384,213000
924,2385,140000
925,2386,140000
926,2387,135000
927,2388,101800
928,2389,144000
929,2390,141000
930,2391,129000
931,2392,127000
932,2393,140000
933,2394,140000
934,2395,205000
935,2396,140000
936,2397,167000
937,2398,132000
938,2399,39300
939,2400,86000
940,2401,130000
941,2402,135000
942,2403,124000
943,2404,137500
944,2405,163000
945,2406,145000
946,2407,135000
947,2408,150750
948,2409,140000
949,2410,143000
950,2411,110000
951,2412,139900
952,2413,128900
953,2414,135000
954,2415,124000
955,2416,115000
956,2417,139400
957,2418,109000
958,2419,135000
959,2420,131400
960,2421,142000
961,2422,136500
962,2423,94000
963,2424,128500
964,2425,189000
965,2426,139000
966,2427,96500
967,2428,158000
968,2429,110000
969,2430,137000
970,2431,139000
971,2432,154000
972,2433,140000
973,2434,139000
974,2435,139000
975,2436,106500
976,2437,109500
977,2438,123000
978,2439,140000
979,2440,128000
980,2441,79000
981,2442,115000
982,2443,109900
983,2444,116000
984,2445,95000
985,2446,162900
986,2447,140000
987,2448,110000
988,2449,98000
989,2450,115000
990,2451,115000
991,2452,107500
992,2453,100000
993,2454,179900
994,2455,125000
995,2456,128000
996,2457,87000
997,2458,120000
998,2459,119000
999,2460,115000
1000,2461,127500
1001,2462,154900
1002,2463,125500
1003,2464,140000
1004,2465,141000
1005,2466,135000
1006,2467,110000
1007,2468,98000
1008,2469,98000
1009,2470,158000
1010,2471,135000
1011,2472,135000
1012,2473,130000
1013,2474,135000
1014,2475,129000
1015,2476,121600
1016,2477,129500
1017,2478,148000
1018,2479,139000
1019,2480,149900
1020,2481,154000
1021,2482,97000
1022,2483,110000
1023,2484,140000
1024,2485,108000
1025,2486,139000
1026,2487,129000
1027,2488,125500
1028,2489,129000
1029,2490,139000
1030,2491,109900
1031,2492,207500
1032,2493,108000
1033,2494,160000
1034,2495,118000
1035,2496,167000
1036,2497,152000
1037,2498,135000
1038,2499,84000
1039,2500,127500
1040,2501,135000
1041,2502,135000
1042,2503,135000
1043,2504,244400
1044,2505,210000
1045,2506,248900
1046,2507,239000
1047,2508,279500
1048,2509,221500
1049,2510,192000
1050,2511,194000
1051,2512,213500
1052,2513,190000
1053,2514,260000
1054,2515,156000
1055,2516,204750
1056,2517,138000
1057,2518,156000
1058,2519,237000
1059,2520,211000
1060,2521,195000
1061,2522,230000
1062,2523,110000
1063,2524,149900
1064,2525,149900
1065,2526,145000
1066,2527,127000
1067,2528,112500
1068,2529,129000
1069,2530,140000
1070,2531,235000
1071,2532,237000
1072,2533,180000
1073,2534,232000
1074,2535,255000
1075,2536,193000
1076,2537,203000
1077,2538,155835
1078,2539,184900
1079,2540,200141
1080,2541,185900
1081,2542,173000
1082,2543,140000
1083,2544,112500
1084,2545,115000
1085,2546,140000
1086,2547,107000
1087,2548,142953
1088,2549,176000
1089,2550,184750
1090,2551,148000
1091,2552,130000
1092,2553,82000
1093,2554,136500
1094,2555,130000
1095,2556,125000
1096,2557,115000
1097,2558,136500
1098,2559,100000
1099,2560,135000
1100,2561,116900
1101,2562,140000
1102,2563,180500
1103,2564,163000
1104,2565,98300
1105,2566,133000
1106,2567,144000
1107,2568,115000
1108,2569,162500
1109,2570,124000
1110,2571,224900
1111,2572,140000
1112,2573,180000
1113,2574,180000
1114,2575,120000
1115,2576,102000
1116,2577,140000
1117,2578,116000
1118,2579,80500
1119,2580,160000
1120,2581,34900
1121,2582,110500
1122,2583,235000
1123,2584,180000
1124,2585,192000
1125,2586,239686
1126,2587,180000
1127,2588,171000
1128,2589,171000
1129,2590,187500
1130,2591,159000
1131,2592,248900
1132,2593,265900
1133,2594,162500
1134,2595,220000
1135,2596,312500
1136,2597,175000
1137,2598,215000
1138,2599,240000
1139,2600,52500
1140,2601,144000
1141,2602,88000
1142,2603,91000
1143,2604,83500
1144,2605,75000
1145,2606,165500
1146,2607,228950
1147,2608,124000
1148,2609,165000
1149,2610,133000
1150,2611,160000
1151,2612,162500
1152,2613,119500
1153,2614,130000
1154,2615,140000
1155,2616,155000
1156,2617,153000
1157,2618,256000
1158,2619,179900
1159,2620,193000
1160,2621,188000
1161,2622,168000
1162,2623,239900
1163,2624,240000
1164,2625,305900
1165,2626,173000
1166,2627,170000
1167,2628,424870
1168,2629,438780
1169,2630,361919
1170,2631,345000
1171,2632,325300
1172,2633,277500
1173,2634,315000
1174,2635,156000
1175,2636,190000
1176,2637,156000
1177,2638,263435
1178,2639,170000
1179,2640,190000
1180,2641,97000
1181,2642,181000
1182,2643,106000
1183,2644,125000
1184,2645,83000
1185,2646,83000
1186,2647,118000
1187,2648,127500
1188,2649,140000
1189,2650,148500
1190,2651,148500
1191,2652,446261
1192,2653,256300
1193,2654,280000
1194,2655,315000
1195,2656,285000
1196,2657,426000
1197,2658,225000
1198,2659,309000
1199,2660,285000
1200,2661,440000
1201,2662,326000
1202,2663,284000
1203,2664,277500
1204,2665,264561
1205,2666,319900
1206,2667,163990
1207,2668,155835
1208,2669,176485
1209,2670,325300
1210,2671,155835
1211,2672,167240
1212,2673,234000
1213,2674,178740
1214,2675,167240
1215,2676,215000
1216,2677,186500
1217,2678,172785
1218,2679,235000
1219,2680,337000
1220,2681,290000
1221,2682,290000
1222,2683,625000
1223,2684,290000
1224,2685,290000
1225,2686,281000
1226,2687,318000
1227,2688,225000
1228,2689,185000
1229,2690,423000
1230,2691,197000
1231,2692,141000
1232,2693,221500
1233,2694,147000
1234,2695,180000
1235,2696,195000
1236,2697,179000
1237,2698,190000
1238,2699,179200
1239,2700,153900
1240,2701,156932
1241,2702,128500
1242,2703,112000
1243,2704,144000
1244,2705,125000
1245,2706,135000
1246,2707,139000
1247,2708,129500
1248,2709,125000
1249,2710,128500
1250,2711,194201
1251,2712,260000
1252,2713,197000
1253,2714,147400
1254,2715,168500
1255,2716,151000
1256,2717,176000
1257,2718,236500
1258,2719,127000
1259,2720,140000
1260,2721,124500
1261,2722,155000
1262,2723,156000
1263,2724,123000
1264,2725,134500
1265,2726,143000
1266,2727,200000
1267,2728,167000
1268,2729,140000
1269,2730,135000
1270,2731,108000
1271,2732,137000
1272,2733,140000
1273,2734,110000
1274,2735,135000
1275,2736,139900
1276,2737,122000
1277,2738,124000
1278,2739,140000
1279,2740,160000
1280,2741,137000
1281,2742,160000
1282,2743,143000
1283,2744,141000
1284,2745,135000
1285,2746,134500
1286,2747,120000
1287,2748,145000
1288,2749,128900
1289,2750,139000
1290,2751,110000
1291,2752,190000
1292,2753,139000
1293,2754,151400
1294,2755,140000
1295,2756,86000
1296,2757,115000
1297,2758,86000
1298,2759,140000
1299,2760,115000
1300,2761,140000
1301,2762,140000
1302,2763,180000
1303,2764,190000
1304,2765,180000
1305,2766,125500
1306,2767,92900
1307,2768,141000
1308,2769,132500
1309,2770,129900
1310,2771,120500
1311,2772,125000
1312,2773,107400
1313,2774,140000
1314,2775,115000
1315,2776,125500
1316,2777,110000
1317,2778,110000
1318,2779,122500
1319,2780,113000
1320,2781,113000
1321,2782,68400
1322,2783,113000
1323,2784,129000
1324,2785,125500
1325,2786,89000
1326,2787,115000
1327,2788,100000
1328,2789,100000
1329,2790,106250
1330,2791,110000
1331,2792,55000
1332,2793,180500
1333,2794,125000
1334,2795,125500
1335,2796,109500
1336,2797,128000
1337,2798,132000
1338,2799,125500
1339,2800,110000
1340,2801,125000
1341,2802,105000
1342,2803,136905
1343,2804,115000
1344,2805,120000
1345,2806,115000
1346,2807,125000
1347,2808,135000
1348,2809,145000
1349,2810,135000
1350,2811,175000
1351,2812,142500
1352,2813,141000
1353,2814,135000
1354,2815,109500
1355,2816,167000
1356,2817,160000
1357,2818,129500
1358,2819,185000
1359,2820,118000
1360,2821,135000
1361,2822,145000
1362,2823,189000
1363,2824,171000
1364,2825,120000
1365,2826,134500
1366,2827,135000
1367,2828,190000
1368,2829,206300
1369,2830,233230
1370,2831,194000
1371,2832,200000
1372,2833,297000
1373,2834,213500
1374,2835,214000
1375,2836,195000
1376,2837,163500
1377,2838,145000
1378,2839,178000
1379,2840,217000
1380,2841,193000
1381,2842,274300
1382,2843,161750
1383,2844,142500
1384,2845,112500
1385,2846,230000
1386,2847,211000
1387,2848,179900
1388,2849,219500
1389,2850,230000
1390,2851,195000
1391,2852,222500
1392,2853,210000
1393,2854,136500
1394,2855,185000
1395,2856,239799
1396,2857,185900
1397,2858,210000
1398,2859,140000
1399,2860,127500
1400,2861,139000
1401,2862,165400
1402,2863,123600
1403,2864,215000
1404,2865,140000
1405,2866,130000
1406,2867,80000
1407,2868,112000
1408,2869,126000
1409,2870,157500
1410,2871,102000
1411,2872,60000
1412,2873,140000
1413,2874,139000
1414,2875,128000
1415,2876,155000
1416,2877,135000
1417,2878,200100
1418,2879,140000
1419,2880,127500
1420,2881,177000
1421,2882,135000
1422,2883,172500
1423,2884,230000
1424,2885,219500
1425,2886,190000
1426,2887,126000
1427,2888,159500
1428,2889,34900
1429,2890,80000
1430,2891,115000
1431,2892,34900
1432,2893,105000
1433,2894,37900
1434,2895,275000
1435,2896,275000
1436,2897,190000
1437,2898,150900
1438,2899,201000
1439,2900,159950
1440,2901,160000
1441,2902,143000
1442,2903,369900
1443,2904,315000
1444,2905,107500
1445,2906,206300
1446,2907,115000
1447,2908,130000
1448,2909,150900
1449,2910,80000
1450,2911,83500
1451,2912,139000
1452,2913,88000
1453,2914,97000
1454,2915,97000
1455,2916,83500
1456,2917,168000
1457,2918,93500
1458,2919,250000
